Name                          Total    Bin.1,    Bin.2,
apFAB130--apFAB867             3206      1919      1287
apFAB78--apFAB901              3203      1916      1287
apFAB67--BBa_J61137            3203      1898      1305
apFAB321--apFAB851             3203      1908      1295
apFAB78--BBa_J61126            3202      1870      1332
BBa_J23105--apFAB839           3202      1925      1277
BBa_J23102--apFAB910           3201      1867      1334
apFAB125--salis-2-3            3201      1916      1285
apFAB125--apFAB857             3200      1852      1348
apFAB104--BBa_J61130           3198      1945      1253
apFAB76--BBa_J61120            3198      1898      1300
apFAB33--apFAB890              3198      1875      1323
BBa_J23100--apFAB834           3197      1961      1236
apFAB139--apFAB845             3197      1894      1303
BBa_J23106--BBa_J61110         3197      1915      1282
apFAB317--apFAB889             3197      1866      1331
BBa_J23104--Alon_RBS           3197      1968      1229
apFAB347--apFAB865             3196      1865      1331
apFAB63--apFAB895              3196      1925      1271
BBa_J23103--salis-1-5          3196      1922      1274
apFAB341--apFAB895             3195      1870      1325
BBa_J23104--salis-4-10         3194      1943      1251
apFAB62--BBa_J61107            3194      1839      1355
BBa_J23106--apFAB862           3191      1924      1267
apFAB82--BBa_J61134            3191      1916      1275
apFAB321--apFAB856             3191      1965      1226
BBa_J23100--apFAB901           3189      1953      1236
apFAB149--apFAB854             3188      1853      1335
galP1--apFAB856                3187      1909      1278
apFAB125--B0032_RBS            3186      1914      1272
apFAB341--apFAB903             3185      1886      1299
BBa_J23104--apFAB876           3185      1890      1295
apFAB149--apFAB954             3184      1908      1276
apFAB338--apFAB916             3183      1914      1269
apFAB62--apFAB901              3182      1895      1287
apFAB277--salis-4-4            3182      1940      1242
apFAB115--apFAB871             3181      1909      1272
apFAB89--apFAB873              3180      1902      1278
apFAB129--BBa_J61110           3180      1882      1298
apFAB66--apFAB854              3180      1872      1308
apFAB62--BBa_J61128            3179      1833      1346
apFAB63--salis-3-11            3179      1835      1344
galP1--apFAB832                3178      1889      1289
apFAB62--BBa_J61110            3177      1850      1327
apFAB58--Plotkin_RBS           3177      1909      1268
BBa_J23100--apFAB832           3176      1889      1287
BBa_J23114--BBa_J61132         3176      1905      1271
apFAB322--apFAB832             3175      1939      1236
BBa_J23108--Invitrogen_RBS     3175      1935      1240
apFAB346--BBa_J61100           3175      1860      1315
apFAB346--apFAB884             3174      1913      1261
apFAB48--apFAB864              3173      1894      1279
apFAB103--BBa_J61134           3173      1913      1260
pTrc*--apFAB903                3172      1881      1291
BBa_J23114--apFAB916           3172      1907      1265
apFAB322--BBa_J61137           3172      1854      1318
BBa_J23109--BBa_J61104         3172      1886      1286
apFAB82--apFAB914              3170      1889      1281
BBa_J23107--apFAB922           3169      1893      1276
apFAB67--BBa_J61139            3168      1816      1352
apFAB78--BBa_J61139            3168      1867      1301
apFAB115--BBa_J61119           3167      1927      1240
apFAB57--apFAB903              3167      1875      1292
apFAB346--salis-4-4            3166      1898      1268
apFAB57--apFAB851              3166      1883      1283
apFAB347--apFAB856             3164      1860      1304
apFAB78--BBa_J61111            3164      1888      1276
apFAB104--B0034_RBS            3163      1914      1249
apFAB322--apFAB848             3163      1930      1233
apFAB78--apFAB927              3161      1876      1285
apFAB338--salis-3-11           3161      1871      1290
BBa_J23100--apFAB914           3161      1873      1288
apFAB77--BBa_J61132            3160      1825      1335
apFAB300--Invitrogen_RBS       3160      1863      1297
apFAB134--BBa_J61107           3159      1806      1353
apFAB87--apFAB890              3158      1869      1289
BBa_J23105--apFAB916           3157      1904      1253
apFAB62--BBa_J61119            3156      1897      1259
BBa_J23113--apFAB820           3155      1962      1193
apFAB48--GSG_RBS               3154      1863      1291
apFAB149--apFAB872             3153      1899      1254
apFAB98--apFAB872              3153      1908      1245
apFAB78--BBa_J61107            3152      1904      1248
apFAB49--apFAB876              3152      1908      1244
apFAB339--apFAB862             3151      1957      1194
apFAB125--apFAB889             3150      1804      1346
BBa_J23114--apFAB832           3150      1900      1250
apFAB339--apFAB901             3149      1916      1233
apFAB312--GSGV_RBS             3146      1951      1195
apFAB341--BBa_J61103           3145      1879      1266
apFAB115--BBa_J61115           3143      1900      1243
BBa_J23100--apFAB851           3141      1907      1234
apFAB134--BBa_J61106           3141      1826      1315
apFAB89--apFAB866              3141      1850      1291
BBa_J23100--BBa_J61106         3141      1901      1240
apFAB103--apFAB864             3140      1870      1270
apFAB65--apFAB910              3140      1870      1270
apFAB302--apFAB820             3140      1911      1229
apFAB346--apFAB861             3139      1883      1256
apFAB55--apFAB889              3139      1828      1311
apFAB65--apFAB883              3137      1841      1296
apFAB323--apFAB895             3137      1806      1331
apFAB115--apFAB916             3137      1852      1285
BBa_J23102--apFAB837           3137      1862      1275
apFAB317--BBa_J61118           3136      1860      1276
apFAB66--BBa_J61132            3136      1894      1242
apFAB139--apFAB890             3136      1834      1302
apFAB134--BBa_J61104           3135      1936      1199
apFAB347--apFAB827             3134      1837      1297
apFAB139--apFAB914             3134      1853      1281
apFAB323--BBa_J61118           3134      1872      1262
apFAB342--GSGV_RBS             3134      1839      1295
apFAB76--apFAB821              3133      1884      1249
BBa_J23114--salis-4-7          3133      1906      1227
BBa_J23104--apFAB860           3132      1921      1211
apFAB345--BBa_J61133           3131      1891      1240
BBa_J23115--salis-3-3          3130      1981      1149
apFAB82--apFAB903              3129      1883      1246
apFAB63--apFAB927              3129      1910      1219
BBa_J23105--BBa_J61100         3128      1887      1241
apFAB149--apFAB832             3127      1885      1242
apFAB149--BBa_J61127           3127      1890      1237
BBa_J23102--apFAB860           3127      1847      1280
BBa_J23119--apFAB820           3126      1912      1214
apFAB134--BBa_J61126           3125      1895      1230
apFAB68--apFAB964              3125      1820      1305
apFAB323--apFAB866             3125      1854      1271
BBa_J23102--BBa_J61122         3124      1857      1267
apFAB322--apFAB860             3124      1871      1253
apFAB345--BBa_J61112           3124      1807      1317
lacUV5--apFAB914               3123      1850      1273
apFAB130--BBa_J61119           3123      1883      1240
apFAB57--apFAB827              3123      1863      1260
apFAB150--BBa_J61125           3123      1860      1263
apFAB134--salis-1-3            3122      1811      1311
BBa_J23106--salis-3-11         3122      1857      1265
apFAB129--BBa_J61120           3120      1900      1220
BBa_J23119--BBa_J61101         3119      1877      1242
apFAB346--apFAB848             3119      1810      1309
BBa_J23100--apFAB910           3119      1833      1286
BBa_J23105--Invitrogen_RBS     3118      1890      1228
apFAB338--apFAB917             3118      1841      1277
apFAB85--apFAB843              3117      1819      1298
apFAB64--apFAB860              3116      1920      1196
apFAB87--apFAB844              3115      1840      1275
apFAB49--BBa_J61133            3115      1902      1213
BBa_J23107--BBa_J61130         3115      1859      1256
apFAB78--apFAB867              3115      1869      1246
BBa_J23104--apFAB883           3115      1824      1291
apFAB134--apFAB904             3112      1853      1259
apFAB114--salis-1-1            3112      1836      1276
J23101--BBa_J61100             3111      1838      1273
apFAB306--apFAB848             3110      1859      1251
apFAB259--salis-4-4            3110      1928      1182
apFAB64--apFAB843              3110      1895      1215
BBa_J23109--GSGV_RBS           3109      1884      1225
apFAB77--salis-4-10            3108      1772      1336
apFAB82--apFAB872              3107      1860      1247
BBa_J23119--BBa_J61131         3107      1807      1300
apFAB61--apFAB872              3106      1863      1243
apFAB129--BBa_J61108           3105      1784      1321
apFAB87--apFAB862              3104      1859      1245
apFAB321--BBa_J61106           3103      1874      1229
BBa_J23106--salis-4-10         3101      1898      1203
apFAB63--apFAB860              3101      1888      1213
apFAB92--apFAB843              3101      1836      1265
apFAB134--apFAB922             3101      1870      1231
apFAB322--salis-3-11           3101      1860      1241
apFAB78--BBa_J61127            3100      1802      1298
apFAB68--BBa_J61125            3099      1846      1253
apFAB134--apFAB868             3099      1867      1232
apFAB347--BBa_J61133           3099      1871      1228
apFAB67--BBa_J61101            3097      1810      1287
BBa_J23115--Invitrogen_RBS     3096      1852      1244
apFAB48--BBa_J61134            3096      1791      1305
apFAB67--apFAB864              3096      1800      1296
apFAB259--apFAB894             3095      1850      1245
